tweet_id	class	tweet
SMM4H2022AXnne7yioko9K2GX	ADE	@USER_____  nope, i tested positive for jcv.?????? ????????jcv &amp; tysabri = permanent brain damage or sudden death.
SMM4H2022AXnne7yioko9K2GX	ADE	@USER_____  nope, i tested positive for jcv.?????? ????????jcv &amp; tysabri = permanent brain damage or sudden death.
SMM4H2022UA3EbTRs7DQUyOyd	ADE	oh. delayed reaction from humira injections-my hip joints just started hurting. haha.
SMM4H2022yQphZd7iNCR1ML4S	ADE	@USER________ that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.
SMM4H2022yQphZd7iNCR1ML4S	ADE	@USER________ that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.
SMM4H2022yQphZd7iNCR1ML4S	ADE	@USER________ that sucks. Humira made me so sick. Remicade helped a but, but then seizures put that out. Now waiting, just prednisone now.
SMM4H2022MPnEeyOkSclgaOMa	ADE	i do baclofen which helps w incontinent urges but don't think it's good for the bowels. (very personal but wtf) anyone have insight for me??
SMM4H2022qu8r7A0mHZjaeeTA	ADE	rt @USER_____: @USER_____ if this is a real question, withdrawal from an antidepressant named effexor was worse than cocaine withdrawal
SMM4H2022uWAzmvXiLv4Fe1XW	ADE	@USER_____ @USER___________ thinking it might be the baclofen doing it.only on a low dose though.broken sleep is a nightmare.#msfatigue
SMM4H2022OQDxH5abIi4FPaUM	ADE	Oh hey. Much like other anti-convulsants, Lamictal dehydrates you. So much is explained.
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	i used to be on paxil but that made me more depressed and prozac made me angry
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	i used to be on paxil but that made me more depressed and prozac made me angry
SMM4H2022Wlusv0Z3YQ6pdgEb	ADE	i used to be on paxil but that made me more depressed and prozac made me angry
SMM4H2022f6bNqaDOCuYNpi9f	ADE	@USER__________ #humira helped my #crohns but then #respiratory issues ensued &amp; now i can't take anything &amp; have major lung issues
SMM4H2022f6bNqaDOCuYNpi9f	ADE	@USER__________ #humira helped my #crohns but then #respiratory issues ensued &amp; now i can't take anything &amp; have major lung issues
SMM4H2022G0nM6eplEViEhODF	ADE	"when i had my infected k stone, hospital put me on cipro - a synthetic antibiotic. i ""smelled"" a pungent solvent odor, i smell it now. why?"
SMM4H2022G0nM6eplEViEhODF	ADE	"when i had my infected k stone, hospital put me on cipro - a synthetic antibiotic. i ""smelled"" a pungent solvent odor, i smell it now. why?"
SMM4H20225iIAsodpdgfkrgjQ	ADE	@USER_____ #hcsm i start #chemo on tues b/c of #humira so i know.  it helped but it then destroyed my lungs.
SMM4H20225iIAsodpdgfkrgjQ	ADE	@USER_____ #hcsm i start #chemo on tues b/c of #humira so i know.  it helped but it then destroyed my lungs.
SMM4H2022VR1OehNgsG4nFroM	ADE	bedtime. hopefully  the headache and nausea from the levaquin will be gone leaving me with only the more common side effects of antibiotics.
SMM4H2022VR1OehNgsG4nFroM	ADE	bedtime. hopefully  the headache and nausea from the levaquin will be gone leaving me with only the more common side effects of antibiotics.
SMM4H2022NTISQKWR1U3fBhtV	ADE	@USER____ my t cell went up w ith humira i also have crohns disease.   i wish u guys had more articles with people like me in it
SMM4H2022OeeKl7xKWUdkEe7B	ADE	off to see the gi consultant this week. hope theres something other than humira to try as not working also hair falling out.
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	@USER___________ Watch your eyesight with Lamictal- I went from awesome vision, to wearing glasses full time for the 2 yrs I was on it.
SMM4H2022FmgnRRW5LwTZ7zhA	ADE	@USER___________ Watch your eyesight with Lamictal- I went from awesome vision, to wearing glasses full time for the 2 yrs I was on it.
SMM4H2022YLjDHQ7Y41LyTqdK	ADE	@USER___________ i have a q..i am taking lamotrigine and wondered if anyone else has had insomnia as a side effect?and what to do about it
SMM4H20225dJuVbiYm6nLzpfp	ADE	3 weeks sober today. have had cravings but no where near as intense as when i was on antipsychotic seroquel. convinced of connection.
SMM4H2022RKhOFHS1knqIexJf	ADE	when on high dose of seroquel, alcoholism was at it's worst and cravings constant and intense. now off seroquel, cravings occasional.
SMM4H2022RKhOFHS1knqIexJf	ADE	when on high dose of seroquel, alcoholism was at it's worst and cravings constant and intense. now off seroquel, cravings occasional.
SMM4H2022LD9h4EDZHNbAEZXI	ADE	feeling better and much less anxious (i could actually talk to people yesterday) but the fluoxetine makes me sooooo sleepy...
SMM4H20222P2BlMXOkd0tHhiL	ADE	#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.
SMM4H20222P2BlMXOkd0tHhiL	ADE	#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.
SMM4H20222P2BlMXOkd0tHhiL	ADE	#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.
SMM4H20222P2BlMXOkd0tHhiL	ADE	#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.
SMM4H20222P2BlMXOkd0tHhiL	ADE	#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.
SMM4H2022O5zYR3Okt9vTPFDG	ADE	@USER____ my cousin has bipolar she is on seroquel, her feet are always going &amp; she twirls her hair constantly is that a side effect of them
SMM4H2022O5zYR3Okt9vTPFDG	ADE	@USER____ my cousin has bipolar she is on seroquel, her feet are always going &amp; she twirls her hair constantly is that a side effect of them
SMM4H2022elXW4zKRzUELZsez	ADE	@USER____ it all might be due to restlessness. #seroquel did make my legs go too!!
SMM4H2022elXW4zKRzUELZsez	ADE	@USER____ it all might be due to restlessness. #seroquel did make my legs go too!!
SMM4H2022j44ic8nGDBGDrQgX	ADE	#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.
SMM4H2022j44ic8nGDBGDrQgX	ADE	#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.
SMM4H2022j44ic8nGDBGDrQgX	ADE	#tremors #schizophrenia #seroquel #sideeffects i reflect on the tension in my nerves and all the shaking... meditation helped me a lot.
SMM4H2022d9WMNFhkLRJ11bcF	ADE	@USER_____ nawh bactrim. cipro made me sick once.
SMM4H20226FcS11CpAn6edFWy	ADE	what! nightmare made me jump awake! not nice at all. thought #quetiapine was supposed to keep me asleep through the night #psychosis #fail
SMM4H20226FcS11CpAn6edFWy	ADE	what! nightmare made me jump awake! not nice at all. thought #quetiapine was supposed to keep me asleep through the night #psychosis #fail
SMM4H2022PxVuR1k0KT1fLYoF	ADE	"@USER____ ""eh whatever"" was me for years on paxil cr, years 14-18. better than ""everything sucks i wanna die"" but i still had days like that"
SMM4H2022523JUXzccxY8lrvX	ADE	u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ' effexor-xr'discontinuation syndrome ain't exactly heaven, angel
SMM4H2022523JUXzccxY8lrvX	ADE	u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ' effexor-xr'discontinuation syndrome ain't exactly heaven, angel
SMM4H2022523JUXzccxY8lrvX	ADE	u wailed all night; now y'r disembodied sobbing all damn'd day, ghost? ' effexor-xr'discontinuation syndrome ain't exactly heaven, angel
SMM4H20227bvnu3PeSSDDAu77	ADE	The placebo week of birth control increases blood levels of Lamictal, which in turn makes me a very cheerful insomniac.
SMM4H2022ntKZGggLnApGYZ0i	ADE	in need of a dream interpreter.. #quetiapine is really having an affect on my night visions.. some fucked up scenarios in my sleep lol :-/
SMM4H2022anMoAMt49ADycI5q	ADE	just had a marathon sleep past 24hrs on new dose of #duloxetine -hope my liver will be ok on it.woke with stressy tummy pains. #sideeffects
SMM4H2022anMoAMt49ADycI5q	ADE	just had a marathon sleep past 24hrs on new dose of #duloxetine -hope my liver will be ok on it.woke with stressy tummy pains. #sideeffects
SMM4H2022REqvQ2dNvQvQKc7n	ADE	promethazine with codein, a tessalon pearl &amp; a trazodone. i'm not coughing anymore but i'm even more exhausted.
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	#seb2013 fluoxetine - prosac - reduces anxiety in humans, but it also reduces libido and causes lethargy
SMM4H2022XfRAbdvQJ6KI1WpW	ADE	#seb2013 fluoxetine - prosac - reduces anxiety in humans, but it also reduces libido and causes lethargy
SMM4H2022GfmhwnednThsrmgK	ADE	does fluoxetine (anti-depressant) make you gain weight? id rather be sad then be fat :c
SMM4H20220jr6eygoqMCyMuH3	ADE	meds paranoia cos my leg is itching #lamictal #bipolar
SMM4H20220jr6eygoqMCyMuH3	ADE	meds paranoia cos my leg is itching #lamictal #bipolar
SMM4H2022w1YXGTSIFEMX4Szm	ADE	anyone on cymbalta it is making me like a zombie and still hating the world.
SMM4H2022w1YXGTSIFEMX4Szm	ADE	anyone on cymbalta it is making me like a zombie and still hating the world.
SMM4H20226q123cApd9RXzQXP	ADE	there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now
SMM4H20226q123cApd9RXzQXP	ADE	there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now
SMM4H20226q123cApd9RXzQXP	ADE	there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now
SMM4H20226q123cApd9RXzQXP	ADE	there's a point where you know when trazodone has kicked in. it's when you're a drunk, staggering, blurry-eyed, amnesic. yeah. i'm there now
SMM4H2022wlorJoKQYgYSlDpR	ADE	20s 8th day with #effexor still experiencing some side effects (drowsiness,sleepiness,gi effects). moderate improvement in mood #depression
SMM4H2022wlorJoKQYgYSlDpR	ADE	20s 8th day with #effexor still experiencing some side effects (drowsiness,sleepiness,gi effects). moderate improvement in mood #depression
SMM4H2022wlorJoKQYgYSlDpR	ADE	20s 8th day with #effexor still experiencing some side effects (drowsiness,sleepiness,gi effects). moderate improvement in mood #depression
SMM4H20226SwfehHZALk6ykPS	ADE	@USER____ crippled since oct of '09 thanks to just 12 cipro pills here...run for your life! tendon rupture is only the tip of the iceberg.
SMM4H20226SwfehHZALk6ykPS	ADE	@USER____ crippled since oct of '09 thanks to just 12 cipro pills here...run for your life! tendon rupture is only the tip of the iceberg.
SMM4H2022UEzGwUQC9blv31HP	ADE	@USER______  Had my doctor attempted to treat with bactrim prior to Cipro, I wouldn't be crippled today.
SMM4H2022KnLsIdz4mQXYohp9	ADE	&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal
SMM4H2022KnLsIdz4mQXYohp9	ADE	&amp; i'm about to be sick af tomorrow because i ran out of paxil #withdrawal
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	@USER__________ trazodone makes me hungry. prop my eyelids open with toothpicks and drive me to a buffet?
SMM4H2022Gk5Uxx7TKrtLQPLR	ADE	@USER__________ trazodone makes me hungry. prop my eyelids open with toothpicks and drive me to a buffet?
SMM4H2022tk6OK5tX9EobuBUq	ADE	@USER______ @USE I don't know what that has to do w/ me. Avelox has hurt my connective tissue,lungs and thyroid. I guess I should feel lucky
SMM4H2022tk6OK5tX9EobuBUq	ADE	@USER______ @USE I don't know what that has to do w/ me. Avelox has hurt my connective tissue,lungs and thyroid. I guess I should feel lucky
SMM4H2022tk6OK5tX9EobuBUq	ADE	@USER______ @USE I don't know what that has to do w/ me. Avelox has hurt my connective tissue,lungs and thyroid. I guess I should feel lucky
SMM4H2022LS9vUKbTtM9UV85M	ADE	i am never taking baclofen and norflex the same day again. first i felt super drowsy but now i feel extremely high and it's freaking me out.
SMM4H2022LS9vUKbTtM9UV85M	ADE	i am never taking baclofen and norflex the same day again. first i felt super drowsy but now i feel extremely high and it's freaking me out.
SMM4H2022SrzOoY44VG6Ovm0N	ADE	baclofen gives me a head high but it makes me feel like throwing up after. ugh. #thestruggle
SMM4H2022SrzOoY44VG6Ovm0N	ADE	baclofen gives me a head high but it makes me feel like throwing up after. ugh. #thestruggle
SMM4H2022LgUOdIeAIlEcYLJ6	ADE	the cipro in you eyes burns but works its buffered for your ears seems stupid but if they take your life take it back
SMM4H2022WGds4xVyjE9aRqNZ	ADE	rt @USER________: my medication gives me weird &amp; bizarre dreams. not all bad though. last night i had dinner with the rolling stones #cipro'
SMM4H2022DIaJVzfIF4MZddQ2	ADE	@USER________ so true ricky! i went into anaphylactic shock &amp; almost died from taking cipro! dangerous drug - be careful!! take care.
SMM4H2022DIaJVzfIF4MZddQ2	ADE	@USER________ so true ricky! i went into anaphylactic shock &amp; almost died from taking cipro! dangerous drug - be careful!! take care.
SMM4H2022F7U5N00BPS5RFGv6	ADE	cipro makes my nose feel like its bleeding. but it's not. #phantomsangre
SMM4H2022Nj9NwBtIxjwnZmcb	ADE	all i have to say is cipro will mess you up kids. don't get sick! #blagh #gross #weak
SMM4H20220gTJWpuG9Zmj5EP6	ADE	@USER________ you can say that again!  i trusted my doc and ended up crippled thanks to just 12 cipro pills.  going on 4 years now.
SMM4H2022pLd8TRRk804IulMO	ADE	i'm too numb to feel, blow out the candle, blindness #np #cymbalta
SMM4H2022TFhzYBheuUpo2SOB	ADE	my sim card isn't working aaggh i feel like im having cymbalta withdrawal again aaagh aaaggh
SMM4H2022Twd5Qf0A8pjtJeAw	ADE	@USER____ @USER_____ all the things I have just make me sleepy as hell: Cymbalta, Klonopin, Ambien. wait what if I take em all togethhssaagg
SMM4H2022d6Kx9hYDGR2GwSSs	ADE	coming off cymbalta cold turkey.. day 4... i think i have vertigo! this is awful.
SMM4H2022B3gq6aFZpoMNdMxj	ADE	i feel soo much better today, cymbalta with drawls are going away :))
SMM4H2022OmIksUDKaib8BYK2	ADE	@USER___ i had been blaming my dizziness upon standing to my menopause but now on hrt &amp; no more flashes so looked at cymbalta side effs
SMM4H2022XT6EWoUyfcWf3PJU	ADE	@USER________ effexor i found was not so bad. currently on cymbalta &amp;the wdrawals are vile. internet full of horror stories,
SMM4H2022HhrEKmhfNJ0XxtZc	ADE	Cymbalta, my mood has worsened
SMM4H2022KqEgit27yTTX3wvk	ADE	from jessica i have recently changed anti-depressants from cymbalta to zoloft...does anyone else get daily migraines from taking zoloft?
SMM4H2022yXWoUTRpc1Q6NQ4Q	ADE	i swear thia cymbalta is causing me to have horrible nightmares!
SMM4H2022vouQhAUckmEEapMV	ADE	i rilly want to get off cymbalta but i don't want to suffer through terrible withdrawals
SMM4H2022424F8MnA4PZrTCWk	ADE	#effexor #withdrawl is a monster that i have taken by the horns and am wrestling to the ground...this time i am winning! 7thdayfree
SMM4H2022NMTK5a7GN1lIj9Gs	ADE	found them. starting back up on effexor. vomits shall ensue!
SMM4H20220cp8vZcBcp3C8o83	ADE	crying randomly at nothing and everything. sigh. thank you #effexor #withdrawls can you just exit my system already.
SMM4H20220cp8vZcBcp3C8o83	ADE	crying randomly at nothing and everything. sigh. thank you #effexor #withdrawls can you just exit my system already.
SMM4H2022x4Y5cYuDVY21jQSW	ADE	@USER___________ thank you! coming off effexor is not fun!
SMM4H2022ETy3F7uGnSHh7ju4	ADE	Effexor side effects; headaches, no appetite.
SMM4H2022ETy3F7uGnSHh7ju4	ADE	Effexor side effects; headaches, no appetite.
SMM4H2022qXr6EaNu9IJU9FNz	ADE	@USER___________ coming off effexor was the worst ever. even my doctor was terrified of me doing it but the side effects left me no choice.
SMM4H2022wv2Sq3ey6t00Ymur	ADE	down to just one tiny dose of effexor each night now. today wasnt too bad in terms of anxiety &amp; depression, but irritability? woosh!! way up
SMM4H2022d90hSD4KmfSVX6l9	ADE	@USER____ Right, some SSRIs are used for cataplexy, as is Effexor. Can be tricky to wean off without rebound.  #nchat
SMM4H2022aCdxcGlAwPr4efds	ADE	@USER________ enbrel is a miracle but it made my eyes worse :( so couldn't have it anymore :(
SMM4H2022GjtgenVOz4mcCjBc	ADE	@USER___ @USER_______  I was only on 200 mg and was recently switched to 150 mg due to weight. It's still working with enbrel, though.
SMM4H2022imGbQ7QLByhuGgyF	ADE	@USER_____ at the end of most working days! i still have to nap loads just to get through a week. some days better than others #enbrel
SMM4H2022GGViPD4UXrpST5lJ	ADE	@USER___________ can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all.
SMM4H2022GGViPD4UXrpST5lJ	ADE	@USER___________ can reducing fluoxetine zap me of all energy?i've reduced from a high dose, now on standard does &amp; not feeling good at all.
